transaction_id,customer_id,amount
4887_8562,3953,173.62
4888_8563,1712,85.09
4889_8564,14304,38.07
4889_8565,14304,13.72
4890_8566,12255,37.01
4891_8567,1516,37.8
4891_8568,1516,49.17
4891_8569,1516,47.41
4892_8570,17588,260.06
4892_8571,17588,122.23
4892_8572,17588,83.1
4893_8573,14119,37.23
4893_8574,14119,65.47
4894_8575,2686,48.55
4894_8576,2686,47.41
4895_8577,12245,32.05
4895_8578,12245,81.79
4896_8579,18691,179.28
4897_8580,5398,106.28
4897_8581,5398,10.91
4898_8582,14565,111.64
4898_8583,14565,8.38
4899_8584,10091,119.57
4900_8585,11096,39.06
4900_8586,11096,144.15
4901_8587,16912,75.09
4901_8588,16912,187.57
4902_8589,8145,28.98
4902_8590,8145,113.6
4902_8591,8145,376.88
4903_8592,5501,69.68
4904_8593,271,42.46
4905_8594,8253,44.2
4905_8595,8253,9.97
4906_8596,11401,60.51
4907_8597,594,6.96
4907_8598,594,24.28
4907_8599,594,37.35
4908_8600,19117,211.64
4908_8601,19117,109.25
4908_8602,19117,59.77
4908_8603,19117,26.85
4908_8604,19117,35.1
4909_8605,13170,51.23
4909_8606,13170,123.51
4909_8607,13170,196.45
4910_8608,19667,4.69
4911_8609,10997,20.57
4912_8610,3548,16.16
4912_8611,3548,75.03
4913_8612,4551,100.6
4914_8613,10666,164.83
4914_8614,10666,82.47
4914_8615,10666,14.55
4915_8616,3187,154.29
4915_8617,3187,18.43
4915_8618,3187,55.28
4916_8619,15974,39.71
4916_8620,15974,19.5
4917_8621,9655,20.73
4918_8622,5847,29.54
4919_8623,6652,8.28
4919_8624,6652,119.56
4920_8625,3476,7.24
4920_8626,3476,40.27
4921_8627,17523,45.01
4922_8628,4950,71.52
4923_8629,14625,118.14
4924_8630,13467,72.61
4925_8631,10202,77.91
4925_8632,10202,215.08
4925_8633,10202,9.27
4926_8634,571,75.35
4927_8635,15821,14.07
4928_8636,8091,38.76
4929_8637,6372,206.55
4930_8638,5290,20.6
4931_8639,15330,128.28
4931_8640,15330,31.31
4932_8641,1338,3.5
4932_8642,1338,96.21
4932_8643,1338,63.55
4933_8644,8618,34.53
4933_8645,8618,78.56
4933_8646,8618,27.09
4934_8647,10191,230.48
4935_8648,2448,165.15
4936_8649,14009,53.67
4937_8650,123,28.96
4937_8651,123,97.1
4938_8652,669,28.57
4938_8653,669,5.25
4938_8654,669,49.17
4939_8655,13789,19.83
4939_8656,13789,55.28
4940_8657,13634,103.91
4940_8658,13634,199.35
4941_8659,3961,22.89
4942_8660,3973,70.26
4942_8661,3973,43.05
4943_8662,5078,138.19
4944_8663,845,77.31
4944_8664,845,115.2
4945_8665,931,161.08
4946_8666,6001,7.24
4947_8667,4235,24.63
4947_8668,4235,182.58
4947_8669,4235,34.02
4948_8670,4430,22.16
4949_8671,7213,45.01
4949_8672,7213,48.19
4950_8673,5025,81.87
4950_8674,5025,26.37
4951_8675,13600,50.34
4952_8676,16324,60.72
4953_8677,777,41.84
4953_8678,777,224.36
4954_8679,16948,39.14
4955_8680,15912,49.57
4955_8681,15912,92.11
4955_8682,15912,190.16
4956_8683,283,45.94
4956_8684,283,5.4
4957_8685,11632,54.13
4958_8686,12972,42.09
4958_8687,12972,44.06
4959_8688,12628,72.52
4959_8689,12628,7.12
4959_8690,12628,17.1
4960_8691,11455,6.32
4960_8692,11455,9.03
4961_8693,16091,35.49
4962_8694,176,79.2
4963_8695,19747,53.6
4963_8696,19747,31.63
4963_8697,19747,172.43
4964_8698,5364,83.98
4964_8699,5364,74.14
4964_8700,5364,151.2
4965_8701,14470,15.64
4965_8702,14470,15.18
4965_8703,14470,14.22
4965_8704,14470,221.98
4966_8705,4157,20.11
4966_8706,4157,9.25
4967_8707,1105,19.68
4967_8708,1105,150.16
4968_8709,8114,81.1
4968_8710,8114,108.2
4969_8711,2588,81.14
4970_8712,5401,8.82
4971_8713,1670,21.83
4972_8714,160,22.22
4973_8715,16299,23.31
4974_8716,6206,26.85
4974_8717,6206,21.9
4974_8718,6206,32.18
4975_8719,8217,47.58
4975_8720,8217,19.76
4976_8721,8362,34.22
4976_8722,8362,186.6
4977_8723,6458,36.0
4978_8724,17456,117.01
4979_8725,6607,9.79
4980_8726,10694,220.65
4981_8727,6176,427.31
4982_8728,17180,114.2
4983_8729,7211,114.44
4983_8730,7211,62.93
4983_8731,7211,126.46
4984_8732,11897,169.8
4985_8733,2384,126.9
4986_8734,4085,58.6
4986_8735,4085,34.02
4986_8736,4085,8.31
4987_8737,6703,101.67
4987_8738,6703,35.75
4988_8739,1618,102.58
4989_8740,8951,23.94
4989_8741,8951,52.01
4989_8742,8951,21.48
4990_8743,15532,76.6
4991_8744,18114,45.87
4991_8745,18114,54.93
4992_8746,12329,24.33
4992_8747,12329,96.21
4993_8748,997,20.86
4993_8749,997,19.58
4994_8750,17158,28.23
4995_8751,17423,70.59
4996_8752,9396,27.68
4997_8753,354,61.8
4997_8754,354,8.56
4998_8755,14561,50.76
4998_8756,14561,28.23
4999_8757,18827,144.82
4999_8758,18827,29.12
5000_8759,17696,138.66
5000_8760,17696,199.64
5000_8761,17696,367.26
5001_8762,7952,99.82
5001_8763,7952,97.95
5002_8764,17188,85.49
5003_8765,16418,7.41
5004_8766,13134,100.6
5004_8767,13134,15.33
5005_8768,18328,77.6
5006_8769,880,46.92
5007_8770,6019,54.58
5007_8771,6019,152.05
5008_8772,12399,247.08
5008_8773,12399,55.18
5009_8774,9340,70.97
5009_8775,9340,103.14
5010_8776,14299,52.66
5010_8777,14299,94.29
5011_8778,19639,87.84
5012_8779,12937,161.6
5012_8780,12937,18.19
5012_8781,12937,62.76
5013_8782,7328,134.52
5014_8783,1143,41.42
5014_8784,1143,24.63
5014_8785,1143,15.01
5014_8786,1143,6.4
5015_8787,8328,10.91
5015_8788,8328,6.01
5015_8789,8328,7.07
5016_8790,2819,22.74
5016_8791,2819,494.56
5016_8792,2819,67.95
5017_8793,12767,77.14
5017_8794,12767,71.02
5018_8795,9494,108.26
5019_8796,10710,50.5
5020_8797,15091,31.86
5020_8798,15091,30.44
5020_8799,15091,13.65
5021_8800,4549,143.56
5021_8801,4549,117.47
5021_8802,4549,94.29
5021_8803,4549,36.98
5021_8804,4549,77.26
5022_8805,12004,4.78
5022_8806,12004,333.24
5023_8807,9579,78.78
5024_8808,6606,5.4
5025_8809,3324,18.98
5025_8810,3324,152.28
5026_8811,2722,180.71
5026_8812,2722,21.09
5026_8813,2722,28.06
5027_8814,4233,22.96
5027_8815,4233,15.86
5027_8816,4233,117.47
5028_8817,3126,168.18
5029_8818,11029,113.95
5030_8819,1440,50.92
5030_8820,1440,31.77
5030_8821,1440,59.27
5031_8822,9550,52.91
5031_8823,9550,43.9
5032_8824,16346,114.54
5033_8825,6572,193.77
5033_8826,6572,111.38
5034_8827,13303,94.53
5035_8828,1169,35.25
5036_8829,11167,169.84
5037_8830,5091,88.89
5037_8831,5091,65.84
5038_8832,171,25.79
5039_8833,5897,75.09
5040_8834,13392,27.21
5040_8835,13392,48.61
5041_8836,8996,31.71
5042_8837,17926,42.2
5043_8838,12328,94.49
5043_8839,12328,28.98
5044_8840,12831,5.63
5045_8841,6745,8.31
5046_8842,8646,7.12
5047_8843,12358,55.29
5047_8844,12358,199.68
5047_8845,12358,93.13
5048_8846,12007,54.41
5048_8847,12007,36.15
5049_8848,7822,169.54
5050_8849,8497,144.52
5050_8850,8497,253.52
5051_8851,2770,18.43
5051_8852,2770,77.3
5051_8853,2770,31.72
5051_8854,2770,7.41
5052_8855,17108,199.64
5053_8856,14464,33.14
5053_8857,14464,7.16
5053_8858,14464,70.59
5054_8859,12713,29.51
5054_8860,12713,6.4
5055_8861,3322,15.86
5055_8862,3322,33.14
5056_8863,19877,8.5
5057_8864,19561,8.79
5057_8865,19561,14.82
5057_8866,19561,23.31
5058_8867,15337,77.63
5059_8868,18991,7.91
5059_8869,18991,57.14
5060_8870,16832,33.52
5061_8871,254,55.05
5062_8872,13859,39.84
5062_8873,13859,43.27
5063_8874,13234,151.9
5064_8875,9392,38.71
5065_8876,16492,168.73
5065_8877,16492,58.5
5066_8878,759,29.99
5066_8879,759,117.79
5066_8880,759,17.33
5067_8881,16754,6.63
5067_8882,16754,43.9
5067_8883,16754,71.02
5068_8884,7421,87.03
5069_8885,12295,24.28
5070_8886,11585,58.6
5070_8887,11585,40.42
5071_8888,16799,44.73
5072_8889,2202,21.61
5073_8890,1302,589.35
5073_8891,1302,15.33
5074_8892,239,27.6
5075_8893,17647,94.97
5075_8894,17647,55.18
5075_8895,17647,16.63
5075_8896,17647,23.92
5076_8897,19056,6.54
5076_8898,19056,48.19
5077_8899,6509,371.82
5077_8900,6509,13.72
5078_8901,3877,9.03
5078_8902,3877,179.28
5079_8903,12049,59.27
5080_8904,14691,32.08
5081_8905,11425,46.47
5082_8906,18676,7.0
5082_8907,18676,190.94
5083_8908,4134,16.32
5084_8909,19021,54.43
5084_8910,19021,10.91
5085_8911,5699,215.19
5086_8912,12094,311.64
5087_8913,7562,18.25
5087_8914,7562,79.52
5088_8915,12528,21.08
5088_8916,12528,28.04
5088_8917,12528,43.64
5088_8918,12528,35.25
5089_8919,13334,96.42
5089_8920,13334,37.8
5089_8921,13334,71.07
5090_8922,2220,24.63
5091_8923,4073,160.32
5091_8924,4073,145.68
5091_8925,4073,138.99
5092_8926,19878,69.64
5093_8927,14799,66.01
5094_8928,5582,54.43
5095_8929,7000,6.43
5096_8930,5895,12.97
5097_8931,6123,11.57
5098_8932,13491,40.27
5098_8933,13491,23.92
5099_8934,11277,8.07
5099_8935,11277,5.5
5100_8936,1512,113.95
5101_8937,16339,42.09
5101_8938,16339,31.63
5102_8939,11115,48.32
5102_8940,11115,103.62
5102_8941,11115,47.04
5103_8942,15735,63.38
5103_8943,15735,55.5
5104_8944,5523,144.15
5104_8945,5523,17.33
5105_8946,5566,79.45
5105_8947,5566,83.82
5106_8948,2908,211.36
5106_8949,2908,43.27
5106_8950,2908,66.63
5107_8951,4209,6.63
5107_8952,4209,200.6
5108_8953,13556,13.13
5108_8954,13556,8.31
5109_8955,15547,122.51
5110_8956,17272,37.8
5111_8957,15220,189.64
5112_8958,6956,36.15
5113_8959,15506,30.1
5114_8960,9137,71.35
5114_8961,9137,109.26
5114_8962,9137,35.1
5115_8963,1499,53.96
5116_8964,3804,48.19
5117_8965,18116,130.89
5118_8966,5243,167.7
5118_8967,5243,56.54
5119_8968,13329,38.75
5120_8969,11999,117.47
5120_8970,11999,51.2
5121_8971,5005,122.42
5122_8972,15698,12.51
5122_8973,15698,21.09
5123_8974,1920,23.7
5124_8975,18244,83.49
5124_8976,18244,113.55
5125_8977,1126,114.54
5125_8978,1126,25.79
5125_8979,1126,198.49
5126_8980,19663,22.74
5126_8981,19663,19.89
5127_8982,11361,53.96
5128_8983,2152,77.91
5128_8984,2152,77.09
5129_8985,5711,10.64
5129_8986,5711,34.53
5130_8987,11342,55.31
5130_8988,11342,181.24
5130_8989,11342,44.18
5130_8990,11342,48.07
5131_8991,9629,20.66
5131_8992,9629,29.29
5131_8993,9629,4.69
5132_8994,608,33.26
5133_8995,10230,33.97
5134_8996,3912,23.92
5134_8997,3912,166.46
5134_8998,3912,48.58
5135_8999,18588,55.71
5136_9000,10850,14.55
5136_9001,10850,21.83
5137_9002,5649,21.77
5137_9003,5649,82.91
5138_9004,432,20.86
5138_9005,432,36.98
5139_9006,587,70.77
5139_9007,587,45.43
5139_9008,587,183.26
5140_9009,13810,80.11
5141_9010,19676,44.66
5141_9011,19676,36.81
5141_9012,19676,39.09
5142_9013,18273,10.6
5143_9014,19045,20.02
5144_9015,17854,103.04
5145_9016,1979,82.91
5146_9017,804,74.14
5147_9018,2358,14.32
5148_9019,18926,113.55
5149_9020,6765,39.27
5149_9021,6765,71.16
5150_9022,12965,35.25
5150_9023,12965,28.12
5151_9024,2071,27.47
5152_9025,9097,15.06
5152_9026,9097,53.46
5153_9027,10656,53.96
5153_9028,10656,35.6
5154_9029,11887,31.63
5154_9030,11887,20.57
5154_9031,11887,30.71
5154_9032,11887,34.84
5155_9033,18194,107.5
5155_9034,18194,37.65
5155_9035,18194,8.85
5156_9036,12401,21.77
5156_9037,12401,19.15
5157_9038,4520,61.61
5158_9039,18316,9.97
5158_9040,18316,67.11
5158_9041,18316,33.14
5159_9042,17568,53.96
5160_9043,14449,13.71
5161_9044,3170,37.35
5161_9045,3170,79.62
5162_9046,19105,154.84
5162_9047,19105,69.68
5163_9048,14867,158.34
5164_9049,3055,85.51
5164_9050,3055,30.71
5164_9051,3055,36.42
5164_9052,3055,53.48
5165_9053,15480,21.77
5165_9054,15480,169.28
5165_9055,15480,16.16
5166_9056,3335,7.54
5167_9057,16565,82.61
5168_9058,18008,30.66
5169_9059,161,73.81
5170_9060,6139,27.47
5170_9061,6139,33.91
5170_9062,6139,5.4
5171_9063,605,44.93
5171_9064,605,49.51
5172_9065,5683,840.64
5173_9066,4340,21.77
5173_9067,4340,95.31
5173_9068,4340,195.98
5173_9069,4340,44.2
5174_9070,6393,29.51
5174_9071,6393,41.14
5174_9072,6393,327.48
5175_9073,15814,24.28
5176_9074,1312,15.86
5177_9075,14721,11.74
5177_9076,14721,78.14
5178_9077,19949,189.68
5179_9078,19474,12.41
5179_9079,19474,25.61
5179_9080,19474,6.01
5179_9081,19474,29.53
5180_9082,19037,340.64
5181_9083,8079,167.96
5181_9084,8079,9.69
5181_9085,8079,18.43
5182_9086,19942,66.34
5183_9087,18796,71.02
5184_9088,17016,37.65
5184_9089,17016,27.47
5185_9090,13796,38.71
5186_9091,6133,51.2
5187_9092,14718,107.15
5187_9093,14718,256.9
5188_9094,9209,31.71
5189_9095,7036,51.63
5189_9096,7036,477.04
5190_9097,9978,28.04
5191_9098,10117,49.06
5192_9099,16086,8.79
5193_9100,17298,29.4
5193_9101,17298,175.16
5193_9102,17298,77.6
5193_9103,17298,16.32
5194_9104,10911,8.68
5194_9105,10911,67.23
5195_9106,4337,41.99
5196_9107,4337,70.49
5196_9108,4337,54.43
5197_9109,1118,82.08
5197_9110,1118,29.51
5198_9111,5771,36.68
5199_9112,2596,20.73
5200_9113,3791,12.55
5200_9114,3791,8.85
5200_9115,3791,78.56
5201_9116,19960,109.17
5201_9117,19960,107.5
5202_9118,1656,246.44
5203_9119,543,12.41
5204_9120,5586,13.72
5204_9121,5586,8.68
5205_9122,6476,39.14
5206_9123,17890,79.83
5207_9124,8088,6.4
5207_9125,8088,522.24
5208_9126,19449,51.31
5209_9127,7374,54.41
5210_9128,2405,17.83
5211_9129,12647,97.02
5211_9130,12647,55.29
5211_9131,12647,75.35
5212_9132,13462,72.44
5212_9133,13462,55.18
5213_9134,5573,7.12
5214_9135,8832,24.63
5214_9136,8832,25.61
5215_9137,11796,15.99
5215_9138,11796,38.91
5215_9139,11796,63.69
5216_9140,3301,121.13
5217_9141,3984,20.57
5218_9142,15976,28.89
5219_9143,16360,42.11
5219_9144,16360,476.8
5220_9145,15021,91.76
5221_9146,16546,18.19
5221_9147,16546,17.37
5222_9148,11901,46.46
5223_9149,6068,188.64
5223_9150,6068,445.72
5224_9151,5662,103.14
5225_9152,18035,40.17
5226_9153,7506,59.98
5227_9154,9086,39.9
5227_9155,9086,71.76
5228_9156,19006,30.84
5228_9157,19006,26.85
5229_9158,5617,48.32
5229_9159,5617,16.73
5230_9160,19750,67.75
5231_9161,6984,56.54
5231_9162,6984,96.96
5231_9163,6984,228.42
5232_9164,9381,29.57
5233_9165,10144,45.88
5234_9166,8693,467.72
5235_9167,8729,143.95
5235_9168,8729,22.01
5236_9169,14507,183.26
5237_9170,10966,189.96
5238_9171,3441,8.68
5239_9172,2683,176.9
5239_9173,2683,281.7
5240_9174,12769,53.51
5240_9175,12769,104.23
5241_9176,19337,228.4
5242_9177,7936,28.12
5242_9178,7936,34.18
5243_9179,9349,74.95
5244_9180,320,177.76
5244_9181,320,81.88
5244_9182,320,26.85
5245_9183,16845,136.88
5245_9184,16845,151.2
5246_9185,4522,85.54
5247_9186,12360,72.61
5248_9187,2106,17.26
5248_9188,2106,113.56
5249_9189,4552,54.94
5249_9190,4552,7.41
5249_9191,4552,175.5
5249_9192,4552,124.26
5250_9193,18648,63.39
5250_9194,18648,84.12
5250_9195,18648,117.98
5251_9196,15338,56.49
5252_9197,13431,34.0
5253_9198,6118,470.5
5253_9199,6118,86.69
5254_9200,1598,50.03
5255_9201,11611,17.1
5256_9202,18227,49.92
5257_9203,2635,87.49
5258_9204,4374,47.14
5258_9205,4374,230.29
5259_9206,19351,16.82
5260_9207,19341,87.84
5261_9208,7883,37.17
5261_9209,7883,61.61
5261_9210,7883,31.71
5261_9211,7883,117.24
5262_9212,3326,108.17
5263_9213,17869,77.21
5263_9214,17869,122.51
5264_9215,9269,6.43
5264_9216,9269,45.09
5265_9217,12377,119.74
5266_9218,49,38.07
5266_9219,49,119.34
5267_9220,10545,107.54
5268_9221,6437,10.91
5269_9222,16735,64.11
5270_9223,19096,78.8
5271_9224,14135,1175.04
5272_9225,17424,75.95
5272_9226,17424,135.25
5272_9227,17424,36.86
5273_9228,12849,30.44
5273_9229,12849,45.85
5274_9230,5371,195.53
5275_9231,2385,14.56
5275_9232,2385,35.76
5275_9233,2385,96.21
5276_9234,5098,121.76
5276_9235,5098,44.18
5276_9236,5098,39.27
5276_9237,5098,68.58
5276_9238,5098,20.11
5277_9239,11116,86.54
5278_9240,477,10.91
5279_9241,17042,307.74
5279_9242,17042,79.52
5279_9243,17042,209.99
5280_9244,8946,8.5
5281_9245,18783,236.96
5281_9246,18783,36.15
5281_9247,18783,10.64
5282_9248,8301,87.58
5282_9249,8301,70.26
5283_9250,11309,323.2
5284_9251,11988,30.71
5285_9252,5378,115.16
5285_9253,5378,12.94
5286_9254,1799,7.12
5287_9255,5807,174.52
5287_9256,5807,64.68
5287_9257,5807,26.37
5287_9258,5807,47.42
5288_9259,16074,68.67
5289_9260,17151,49.17
5289_9261,17151,81.1
5289_9262,17151,274.32
5290_9263,15899,34.02
5290_9264,15899,77.09
5290_9265,15899,6.45
5290_9266,15899,26.35
5291_9267,8900,122.84
5291_9268,8900,31.72
5291_9269,8900,187.1
5292_9270,12624,8.82
5293_9271,4431,144.15
5294_9272,7185,24.37
5295_9273,2051,29.54
5296_9274,1777,54.58
5297_9275,15356,17.1
5297_9276,15356,18.98
5298_9277,614,31.71
5298_9278,614,30.44
5298_9279,614,7.58
5299_9280,3930,217.83
5299_9281,3930,9.27
5299_9282,3930,9.84
5300_9283,14528,15.18
5301_9284,4293,8.85
5302_9285,12579,144.47
5303_9286,2841,41.7
5303_9287,2841,68.5
5303_9288,2841,51.75
5303_9289,2841,61.13
5304_9290,2828,166.46
5304_9291,2828,174.06
5305_9292,8789,21.08
5305_9293,8789,99.82
5306_9294,6200,42.86
5307_9295,7413,36.86
5307_9296,7413,138.92
5308_9297,6322,29.44
5309_9298,14615,78.14
5310_9299,18237,42.32
5311_9300,13795,8.82
5312_9301,16253,121.76
5313_9302,3450,27.51
5313_9303,3450,82.53
5314_9304,19806,39.42
5314_9305,19806,14.56
5315_9306,14541,14.44
5316_9307,15771,49.92
5317_9308,14833,29.53
5318_9309,11204,26.38
5319_9310,2129,48.58
5319_9311,2129,162.22
5320_9312,6741,34.38
5320_9313,6741,9.25
5321_9314,9895,165.92
5321_9315,9895,92.11
5322_9316,9571,25.17
5323_9317,17715,72.52
5324_9318,14544,71.07
5324_9319,14544,85.51
5325_9320,7939,195.53
5325_9321,7939,199.64
5325_9322,7939,128.28
5326_9323,5415,46.47
5326_9324,5415,24.28
5326_9325,5415,166.46
5327_9326,17598,20.02
5328_9327,2459,24.28
5328_9328,2459,46.4
5329_9329,12905,30.84
5329_9330,12905,111.92
5329_9331,12905,77.3
5329_9332,12905,55.76
5329_9333,12905,190.03
5330_9334,1678,78.28
5330_9335,1678,43.63
5331_9336,3844,61.13
5332_9337,7267,111.38
5333_9338,16797,140.04
5334_9339,7505,12.97
5334_9340,7505,21.48
5334_9341,7505,12.97
5334_9342,7505,584.44
5335_9343,3150,8.82
5336_9344,19683,186.6
5336_9345,19683,159.68
5337_9346,3480,196.99
5338_9347,15849,170.12
5338_9348,15849,15.01
5339_9349,17159,19.35
5339_9350,17159,153.88
5340_9351,11083,60.04
5341_9352,9969,192.33
5341_9353,9969,37.17
5341_9354,9969,47.04
5342_9355,5613,25.94
5342_9356,5613,58.99
5343_9357,17971,28.89
5343_9358,17971,80.08
5343_9359,17971,30.71
5344_9360,17681,101.25
5344_9361,17681,48.55
5344_9362,17681,176.9
5345_9363,9420,31.92
5345_9364,9420,58.82
5346_9365,5815,382.84
5347_9366,19863,39.84
5347_9367,19863,15.06
5348_9368,3947,12.97
5348_9369,3947,14.24
5349_9370,5659,88.71
5349_9371,5659,33.91
5349_9372,5659,21.77
5349_9373,5659,59.94
5350_9374,15239,83.1
5351_9375,14694,118.16
5352_9376,8485,94.53
5352_9377,8485,92.11
5352_9378,8485,38.75
5353_9379,905,13.13
5353_9380,905,64.16
5354_9381,3579,137.66
5354_9382,3579,168.18
5355_9383,3266,9.97
5356_9384,18452,88.74
5357_9385,4622,192.22
5358_9386,7741,9.2
5358_9387,7741,63.44
5359_9388,10295,31.98
5359_9389,10295,70.77
5360_9390,12071,10.6
5361_9391,3395,64.16
5361_9392,3395,128.61
5362_9393,6238,38.13
5363_9394,18568,13.67
5363_9395,18568,101.8
5364_9396,528,54.58
5364_9397,528,20.11
5365_9398,8848,108.64
5366_9399,10365,146.11
5367_9400,6846,28.61
5367_9401,6846,14.32
5368_9402,7039,63.32
5369_9403,9601,78.5
5369_9404,9601,18.5
5369_9405,9601,51.63
5370_9406,10816,71.9
5370_9407,10816,71.16
5371_9408,17519,79.06
5371_9409,17519,6.43
5372_9410,11539,34.03
5373_9411,17527,74.14
5374_9412,17965,51.23
5375_9413,18981,16.73
5375_9414,18981,8.31
5376_9415,9670,15.33
5376_9416,9670,19.86
5376_9417,9670,81.13
5377_9418,16229,66.63
5377_9419,16229,38.54
5378_9420,18426,59.77
5379_9421,9863,165.93
5380_9422,9121,11.75
5380_9423,9121,17.58
5381_9424,9311,44.85
5381_9425,9311,217.72
5382_9426,8197,56.23
5383_9427,13757,138.36
5383_9428,13757,134.79
5384_9429,9542,722.94
5385_9430,16883,62.27
5386_9431,2860,49.06
5386_9432,2860,28.53
5387_9433,13667,94.29
5387_9434,13667,190.65
5387_9435,13667,107.54
5388_9436,13339,21.61
5388_9437,13339,78.5
5389_9438,2124,127.33
5390_9439,12324,5.4
5391_9440,3689,75.95
5392_9441,15834,96.21
5393_9442,13751,20.08
5394_9443,2360,43.16
5395_9444,14993,79.52
5395_9445,14993,6.45
5396_9446,2731,46.46
5396_9447,2731,159.05
5397_9448,6349,25.45
5397_9449,6349,19.29
5397_9450,6349,15.01
5398_9451,1393,7.91
5398_9452,1393,7.22
5399_9453,14592,361.44
5400_9454,9017,8.39
5401_9455,16881,107.54
5402_9456,1164,37.35
5402_9457,1164,19.76
5402_9458,1164,118.14
5403_9459,4450,39.6
5403_9460,4450,156.42
5403_9461,4450,45.87
5404_9462,18881,75.05
5405_9463,18382,8.68
5406_9464,2928,12.73
5407_9465,5182,53.64
5408_9466,3410,9.56
5409_9467,18957,138.19
5409_9468,18957,554.64
5410_9469,6662,13.67
5410_9470,6662,468.4
5411_9471,5405,150.53
5412_9472,17419,58.99
5412_9473,17419,177.84
5413_9474,13770,69.19
5413_9475,13770,58.77
5413_9476,13770,60.64
5414_9477,7884,12.51
5414_9478,7884,80.38
5414_9479,7884,194.13
5415_9480,4795,76.6
5415_9481,4795,51.76
5416_9482,14541,8.28
5416_9483,14541,64.99
5417_9484,6677,40.19
5417_9485,6677,30.44
5418_9486,10149,128.28
5419_9487,13461,35.74
5420_9488,19076,78.14
5420_9489,19076,161.36
5421_9490,12196,347.3
5422_9491,1867,26.37
5422_9492,1867,12.49
5422_9493,1867,4.15
5423_9494,3538,38.71
5424_9495,15744,94.32
5425_9496,18869,39.52
5426_9497,11643,27.47
5426_9498,11643,9.95
5426_9499,11643,41.97
5427_9500,4035,63.23
5428_9501,12613,366.69
5428_9502,12613,128.97
5428_9503,12613,239.59
5429_9504,10782,129.36
5429_9505,10782,75.05
5430_9506,1768,52.78
5430_9507,1768,76.48
5430_9508,1768,132.08
5431_9509,2651,33.75
5432_9510,228,77.26
5432_9511,228,49.91
5432_9512,228,36.4
5433_9513,13805,142.26
5434_9514,2130,39.58
5434_9515,2130,114.2
5434_9516,2130,37.35
5434_9517,2130,33.75
5435_9518,7939,35.91
5435_9519,7939,107.56
5436_9520,18358,102.46
5436_9521,18358,32.73
5437_9522,54,55.02
5437_9523,54,75.61
5438_9524,19060,135.34
5439_9525,14493,119.2
5439_9526,14493,271.94
5440_9527,2889,135.97
5440_9528,2889,11.72
5441_9529,1908,33.14
5442_9530,17968,46.78
5442_9531,17968,8.79
5443_9532,17233,70.3
5443_9533,17233,54.41
5444_9534,9671,77.91
5445_9535,16310,173.62
5446_9536,7076,42.46
5446_9537,7076,118.73
5447_9538,3264,22.41
5448_9539,5590,109.49
5448_9540,5590,26.4
5449_9541,7163,302.48
5449_9542,7163,53.51
5449_9543,7163,26.35
5449_9544,7163,304.38
5450_9545,6918,64.99
5451_9546,1724,332.72
5452_9547,11303,71.16
5452_9548,11303,199.35
5453_9549,4195,19.83
5454_9550,9390,29.44
5454_9551,9390,55.02
5455_9552,2944,56.54
5455_9553,2944,26.35
5456_9554,15508,49.69
5456_9555,15508,6.4
5456_9556,15508,14.03
5456_9557,15508,15.33
5457_9558,10493,19.58
5457_9559,10493,19.5
5457_9560,10493,113.27
5458_9561,18035,184.22
5459_9562,9126,136.67
5459_9563,9126,42.11
5460_9564,1373,138.92
5461_9565,1334,247.6
5462_9566,19786,161.11
5463_9567,12512,26.37
5463_9568,12512,19.56
5463_9569,12512,6.32
5464_9570,9349,15.06
5464_9571,9349,11.97
5465_9572,12400,42.11
5466_9573,1245,42.46
5467_9574,6081,37.56
5467_9575,6081,5.5
5467_9576,6081,60.68
5468_9577,13194,62.27
